HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.text1,Input.text2,Answer.Correctness.label,Approve,Reject
3Y7LTZE0YTH4A6F4W3MKFRQJTBTUZ8,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:29 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:29 PST 2020,,,3018Q3ZVOJLDGQD86JGIH78EXJTRAV,A22VGT2F28LTWC,Submitted,Thu Nov 05 17:09:49 PST 2020,Thu Nov 05 17:10:02 PST 2020,Sun Nov 08 17:10:02 PST 2020,,,,13,0% (0/0),0% (0/0),0% (0/0),"A is living in Thailand, B is living in Libya, so A is not likely living in a less hot condition than B.","A is living in Thailand, B is living in Libya, so A is not likely living in a more hot condition than B.",Neither of them follow commonsense,,
3Y7LTZE0YTH4A6F4W3MKFRQJTBTUZ8,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:29 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:29 PST 2020,,,37XITHEISX4195A6QXC9N2Y2XMGCRK,A1PUOSCN106A97,Submitted,Thu Nov 05 17:21:47 PST 2020,Thu Nov 05 17:27:41 PST 2020,Sun Nov 08 17:27:41 PST 2020,,,,354,0% (0/0),0% (0/0),0% (0/0),"A is living in Thailand, B is living in Libya, so A is not likely living in a less hot condition than B.","A is living in Thailand, B is living in Libya, so A is not likely living in a more hot condition than B.",Neither of them follow commonsense,,
3HKIF5DF6YS6ZXWW8034YONZ50PG9E,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:29 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:29 PST 2020,,,3FTOP5WARGJ0HPWD6CAGQAAAEGOJ05,A19Y8QDS9ABVD4,Submitted,Thu Nov 05 17:16:14 PST 2020,Thu Nov 05 17:16:32 PST 2020,Sun Nov 08 17:16:32 PST 2020,,,,18,0% (0/0),0% (0/0),0% (0/0),"A is a psychologist, B is not, so A is not less likely to study than B","A is a psychologist, B is not, so A is not more likely to study than B",Statement 1 follows commonsense,,
3HKIF5DF6YS6ZXWW8034YONZ50PG9E,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:29 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:29 PST 2020,,,3GU1KF0O4JWXNN2LZ5CP7NS5EJRBPJ,A12TSLY8GXWHB4,Submitted,Thu Nov 05 17:15:50 PST 2020,Thu Nov 05 17:21:04 PST 2020,Sun Nov 08 17:21:04 PST 2020,,,,314,0% (0/0),0% (0/0),0% (0/0),"A is a psychologist, B is not, so A is not less likely to study than B","A is a psychologist, B is not, so A is not more likely to study than B",Statement 1 follows commonsense,,
3OKP4QVBP2SK4G6106H4UJYJBI7GAT,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:29 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:29 PST 2020,,,3DH6GAKTYZKNEZX2W6OB6WSK9RFYZ5,A22VGT2F28LTWC,Submitted,Thu Nov 05 17:10:42 PST 2020,Thu Nov 05 17:10:51 PST 2020,Sun Nov 08 17:10:51 PST 2020,,,,9,0% (0/0),0% (0/0),0% (0/0),"A rubs shoulders more than B, so B is less manipulative than A","A rubs shoulders more than B, so B is more manipulative than A",They both follow commonsense,,
3OKP4QVBP2SK4G6106H4UJYJBI7GAT,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:29 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:29 PST 2020,,,3K9FOBBF2IE9XBCKA3ORH1JFQY3LNJ,A12TSLY8GXWHB4,Submitted,Thu Nov 05 17:07:58 PST 2020,Thu Nov 05 17:08:10 PST 2020,Sun Nov 08 17:08:10 PST 2020,,,,12,0% (0/0),0% (0/0),0% (0/0),"A rubs shoulders more than B, so B is less manipulative than A","A rubs shoulders more than B, so B is more manipulative than A",Statement 1 follows commonsense,,
35O6H0UNLSBXPCKLDGBQJLADBWNJ5U,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:29 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:29 PST 2020,,,32SCWG5HIIZRHBLQ3EVHW76D0IGP6C,A3INH7VQY14DOF,Submitted,Thu Nov 05 17:19:04 PST 2020,Thu Nov 05 17:19:16 PST 2020,Sun Nov 08 17:19:16 PST 2020,,,,12,0% (0/0),0% (0/0),0% (0/0),"A sings another person's praises while B does not, so A is less complimentary than B","A sings another person's praises while B does not, so A is more complimentary than B",Sentence 2 follows commonsense,,
35O6H0UNLSBXPCKLDGBQJLADBWNJ5U,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:29 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:29 PST 2020,,,39L1G8WVWRMP30F6ZAMTO8CVNB813E,A22VGT2F28LTWC,Submitted,Thu Nov 05 17:14:46 PST 2020,Thu Nov 05 17:14:58 PST 2020,Sun Nov 08 17:14:58 PST 2020,,,,12,0% (0/0),0% (0/0),0% (0/0),"A sings another person's praises while B does not, so A is less complimentary than B","A sings another person's praises while B does not, so A is more complimentary than B",Sentence 2 follows commonsense,,
3OEWW2KGQJ66U0QB8ZLEPTFRN7VDOF,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:29 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:29 PST 2020,,,37M28K1J0R8WI2UVYE79FGMNN20AJN,A22VGT2F28LTWC,Submitted,Thu Nov 05 17:13:11 PST 2020,Thu Nov 05 17:13:29 PST 2020,Sun Nov 08 17:13:29 PST 2020,,,,18,0% (0/0),0% (0/0),0% (0/0),"A assures another person would be loving while B is not, so A is less loving than B","A assures another person would be loving while B is not, so A is more loving than B",Neither of them follow commonsense,,
3OEWW2KGQJ66U0QB8ZLEPTFRN7VDOF,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:29 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:29 PST 2020,,,3X73LLYYQ297BFTUJI9TP9Q89HUNHE,A12ATVBE1I4567,Submitted,Thu Nov 05 17:07:33 PST 2020,Thu Nov 05 17:11:38 PST 2020,Sun Nov 08 17:11:38 PST 2020,,,,245,0% (0/0),0% (0/0),0% (0/0),"A assures another person would be loving while B is not, so A is less loving than B","A assures another person would be loving while B is not, so A is more loving than B",Neither of them follow commonsense,,
3FO95NVK5CVFT219XHX7EN6WZXPSRX,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:29 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:29 PST 2020,,,339ANSOTR6X6Z4JBSNZYXTAJFZ5IKY,A12TSLY8GXWHB4,Submitted,Thu Nov 05 17:15:23 PST 2020,Thu Nov 05 17:20:27 PST 2020,Sun Nov 08 17:20:27 PST 2020,,,,304,0% (0/0),0% (0/0),0% (0/0),"A is a cat, B is a pig, so B is less likely to mother her kittens than A","A is a cat, B is a pig, so B is more likely to mother her kittens than A",Statement 1 follows commonsense,,
3FO95NVK5CVFT219XHX7EN6WZXPSRX,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:29 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:29 PST 2020,,,3E1QT0TDFQ4M43HAJY2V7O1SKZC8I6,AYYSG3O9FNU15,Submitted,Thu Nov 05 17:22:21 PST 2020,Thu Nov 05 17:28:36 PST 2020,Sun Nov 08 17:28:36 PST 2020,,,,375,0% (0/0),0% (0/0),0% (0/0),"A is a cat, B is a pig, so B is less likely to mother her kittens than A","A is a cat, B is a pig, so B is more likely to mother her kittens than A",Statement 1 follows commonsense,,
3FK4G712NXVRUH1MC6XC4XBSLZ8SSL,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:29 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:29 PST 2020,,,34BBWHLWHB6XU4DSH1I1L44E26EIWU,A1PUOSCN106A97,Submitted,Thu Nov 05 17:16:03 PST 2020,Thu Nov 05 17:23:39 PST 2020,Sun Nov 08 17:23:39 PST 2020,,,,456,0% (0/0),0% (0/0),0% (0/0),"A is a kangaroo, B is a owl, so B is not likely to jump up and down more than A","A is a kangaroo, B is a owl, so B is not likely to jump up and down less than A",Statement 1 follows commonsense,,
3FK4G712NXVRUH1MC6XC4XBSLZ8SSL,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:29 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:29 PST 2020,,,3YGXWBAF71CU8Z88FLGWF9NS58UC4Z,A12ATVBE1I4567,Submitted,Thu Nov 05 17:09:08 PST 2020,Thu Nov 05 17:16:23 PST 2020,Sun Nov 08 17:16:23 PST 2020,,,,435,0% (0/0),0% (0/0),0% (0/0),"A is a kangaroo, B is a owl, so B is not likely to jump up and down more than A","A is a kangaroo, B is a owl, so B is not likely to jump up and down less than A",Sentence 2 follows commonsense,,
3GKAWYFRAPOOF02CNZYTETKHXCRDPW,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:29 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:29 PST 2020,,,3HFNH7HEMI9EEGBBF4JS839CZS4QG5,AD1ILDUXZHASF,Submitted,Thu Nov 05 17:08:51 PST 2020,Thu Nov 05 17:10:13 PST 2020,Sun Nov 08 17:10:13 PST 2020,,,,82,0% (0/0),0% (0/0),0% (0/0),"A gets autographs more than B, so B is not more outgoing than A","A gets autographs more than B, so B is not less outgoing than A",Sentence 2 follows commonsense,,
3GKAWYFRAPOOF02CNZYTETKHXCRDPW,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:29 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:29 PST 2020,,,3YDGXNSEO0PSWWIVY90RDNR9FHA48M,A12ATVBE1I4567,Submitted,Thu Nov 05 17:11:39 PST 2020,Thu Nov 05 17:16:36 PST 2020,Sun Nov 08 17:16:36 PST 2020,,,,297,0% (0/0),0% (0/0),0% (0/0),"A gets autographs more than B, so B is not more outgoing than A","A gets autographs more than B, so B is not less outgoing than A",Neither of them follow commonsense,,
3MYASTQBG769FC3RNCDIEYAR28DDQN,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:29 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:29 PST 2020,,,3634BBTX0PPVJIRXRC81HGIE73NFIS,AYYSG3O9FNU15,Submitted,Thu Nov 05 17:06:54 PST 2020,Thu Nov 05 17:07:27 PST 2020,Sun Nov 08 17:07:27 PST 2020,,,,33,0% (0/0),0% (0/0),0% (0/0),"A is living in Lesotho, B is living in the South Pole, so B is likely living in a less hot condition than A.","A is living in Lesotho, B is living in the South Pole, so B is likely living in a more hot condition than A.",Statement 1 follows commonsense,,
3MYASTQBG769FC3RNCDIEYAR28DDQN,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:29 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:29 PST 2020,,,3S0TNUHWKUD5WS1ORK1KGRLFSU38D3,A12TSLY8GXWHB4,Submitted,Thu Nov 05 17:14:36 PST 2020,Thu Nov 05 17:19:40 PST 2020,Sun Nov 08 17:19:40 PST 2020,,,,304,0% (0/0),0% (0/0),0% (0/0),"A is living in Lesotho, B is living in the South Pole, so B is likely living in a less hot condition than A.","A is living in Lesotho, B is living in the South Pole, so B is likely living in a more hot condition than A.",Statement 1 follows commonsense,,
3X7837UUADTT8GKZIZLVBROD7RYJ6A,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:29 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:29 PST 2020,,,36U2A8VAG2USP4YGW5L1JH475I5KY8,A12ATVBE1I4567,Submitted,Thu Nov 05 17:26:28 PST 2020,Thu Nov 05 17:34:04 PST 2020,Sun Nov 08 17:34:04 PST 2020,,,,456,0% (0/0),0% (0/0),0% (0/0),"A is at work one, B is at work one, so A is less dutiful than B","A is at work one, B is at work one, so A is more dutiful than B",Neither of them follow commonsense,,
3X7837UUADTT8GKZIZLVBROD7RYJ6A,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:29 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:29 PST 2020,,,3E7TUJ2EGDH5AXKYWC7YGNGQC0KD9W,A3FLARRKPV5ITF,Submitted,Thu Nov 05 17:06:12 PST 2020,Thu Nov 05 17:07:03 PST 2020,Sun Nov 08 17:07:03 PST 2020,,,,51,0% (0/0),0% (0/0),0% (0/0),"A is at work one, B is at work one, so A is less dutiful than B","A is at work one, B is at work one, so A is more dutiful than B",Sentence 2 follows commonsense,,
3R15W654VDOSDORJ0TB6XBIWBHFQLG,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:29 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:29 PST 2020,,,30LSNF239VQBIOFL3HTUXXOPYZJ2IW,A22VGT2F28LTWC,Submitted,Thu Nov 05 17:12:26 PST 2020,Thu Nov 05 17:12:34 PST 2020,Sun Nov 08 17:12:34 PST 2020,,,,8,0% (0/0),0% (0/0),0% (0/0),"A decides to lose weight while B does not, so B is less healthy than A","A decides to lose weight while B does not, so B is more healthy than A",Statement 1 follows commonsense,,
3R15W654VDOSDORJ0TB6XBIWBHFQLG,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:29 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:29 PST 2020,,,3RXPCZQMQQ6QXCRUUPTD7214RGD1GM,AYYSG3O9FNU15,Submitted,Thu Nov 05 17:10:13 PST 2020,Thu Nov 05 17:10:22 PST 2020,Sun Nov 08 17:10:22 PST 2020,,,,9,0% (0/0),0% (0/0),0% (0/0),"A decides to lose weight while B does not, so B is less healthy than A","A decides to lose weight while B does not, so B is more healthy than A",Statement 1 follows commonsense,,
3SV8KD29L4NQ7AAS2PII94HLRKVKZ1,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:29 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:29 PST 2020,,,39K0FND3AIAMJA0G1BK1V8E4RWVAMR,A3INH7VQY14DOF,Submitted,Thu Nov 05 17:13:24 PST 2020,Thu Nov 05 17:13:38 PST 2020,Sun Nov 08 17:13:38 PST 2020,,,,14,0% (0/0),0% (0/0),0% (0/0),"A is a monkey, B is a turtle, so B is less likely to be in South Africa than A","A is a monkey, B is a turtle, so B is more likely to be in South Africa than A",They both follow commonsense,,
3SV8KD29L4NQ7AAS2PII94HLRKVKZ1,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:29 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:29 PST 2020,,,3P4RDNWND61BOKDTA2ZMWEA60A5IJZ,A1PUOSCN106A97,Submitted,Thu Nov 05 17:15:20 PST 2020,Thu Nov 05 17:23:18 PST 2020,Sun Nov 08 17:23:18 PST 2020,,,,478,0% (0/0),0% (0/0),0% (0/0),"A is a monkey, B is a turtle, so B is less likely to be in South Africa than A","A is a monkey, B is a turtle, so B is more likely to be in South Africa than A",Statement 1 follows commonsense,,
3ABAOCJ4R8ZCJ69405CLXOXLBM5QMI,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:29 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:29 PST 2020,,,3PWWM24LHTTITI38UVH3K8UBV3E82U,A3INH7VQY14DOF,Submitted,Thu Nov 05 17:13:57 PST 2020,Thu Nov 05 17:14:14 PST 2020,Sun Nov 08 17:14:14 PST 2020,,,,17,0% (0/0),0% (0/0),0% (0/0),"A is called upon to perform while B is not, so A is more outspoken than B","A is called upon to perform while B is not, so A is less outspoken than B",They both follow commonsense,,
3ABAOCJ4R8ZCJ69405CLXOXLBM5QMI,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:29 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:29 PST 2020,,,3S96KQ6I9NZOUCTCUICF7NH267NDTW,A22VGT2F28LTWC,Submitted,Thu Nov 05 17:07:24 PST 2020,Thu Nov 05 17:07:54 PST 2020,Sun Nov 08 17:07:54 PST 2020,,,,30,0% (0/0),0% (0/0),0% (0/0),"A is called upon to perform while B is not, so A is more outspoken than B","A is called upon to perform while B is not, so A is less outspoken than B",Neither of them follow commonsense,,
3Q9SPIIRWJHG12W1FBLMGMK756XAWM,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:29 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:29 PST 2020,,,3A1COHJ8NKQM886QDGKA7C0DKMW8HC,A12TSLY8GXWHB4,Submitted,Thu Nov 05 17:14:45 PST 2020,Thu Nov 05 17:19:57 PST 2020,Sun Nov 08 17:19:57 PST 2020,,,,312,0% (0/0),0% (0/0),0% (0/0),"A wants to look their best while B does not, so A is less narcissistic than B","A wants to look their best while B does not, so A is more narcissistic than B",Sentence 2 follows commonsense,,
3Q9SPIIRWJHG12W1FBLMGMK756XAWM,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:29 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:29 PST 2020,,,3S0TNUHWKUD5WS1ORK1KGRLFSU28D2,A12ATVBE1I4567,Submitted,Thu Nov 05 17:07:46 PST 2020,Thu Nov 05 17:13:51 PST 2020,Sun Nov 08 17:13:51 PST 2020,,,,365,0% (0/0),0% (0/0),0% (0/0),"A wants to look their best while B does not, so A is less narcissistic than B","A wants to look their best while B does not, so A is more narcissistic than B",Sentence 2 follows commonsense,,
3BFF0DJK8X7S9HE11622E27ENIMSTA,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:30 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:30 PST 2020,,,3EWIJTFFVP2S69ALSBZPTUXI98RE0E,ATXAVU13VN2I,Submitted,Thu Nov 05 17:08:04 PST 2020,Thu Nov 05 17:08:30 PST 2020,Sun Nov 08 17:08:30 PST 2020,,,,26,0% (0/0),0% (0/0),0% (0/0),"A asks another person to stop, B does not, so B is not more annoyed than A","A asks another person to stop, B does not, so B is not less annoyed than A",They both follow commonsense,,
3BFF0DJK8X7S9HE11622E27ENIMSTA,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:30 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:30 PST 2020,,,3O7L7BFSHFK3D4R1W1OVZYXEV28EI9,AD1ILDUXZHASF,Submitted,Thu Nov 05 17:08:54 PST 2020,Thu Nov 05 17:10:50 PST 2020,Sun Nov 08 17:10:50 PST 2020,,,,116,0% (0/0),0% (0/0),0% (0/0),"A asks another person to stop, B does not, so B is not more annoyed than A","A asks another person to stop, B does not, so B is not less annoyed than A",Sentence 2 follows commonsense,,
3EAWOID6MTS7L0YEXZJX5EPGPBJV06,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:30 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:30 PST 2020,,,36U2A8VAG2USP4YGW5L1JH475I3KY6,A1PUOSCN106A97,Submitted,Thu Nov 05 17:15:10 PST 2020,Thu Nov 05 17:18:29 PST 2020,Sun Nov 08 17:18:29 PST 2020,,,,199,0% (0/0),0% (0/0),0% (0/0),"A is a frog, B is a giraffe, so A is less likely to jump very high than B","A is a frog, B is a giraffe, so A is more likely to jump very high than B",Sentence 2 follows commonsense,,
3EAWOID6MTS7L0YEXZJX5EPGPBJV06,31WLO1EP3YTY7SUSEUEOTDPIRQJSQF,Verify commonsense statements,"Given two commonsense statement, verify their correctness","commonsense, verify, correctness",$0.08 ,Thu Nov 05 17:05:30 PST 2020,2,BatchId:4242296;OriginalHitTemplateId:928390909;,600,259200,Thu Nov 12 17:05:30 PST 2020,,,39ASUFLU6Y203ZGWVNOW28KTJFDEXA,A1S8KMGKJACGVO,Submitted,Thu Nov 05 17:17:17 PST 2020,Thu Nov 05 17:17:38 PST 2020,Sun Nov 08 17:17:38 PST 2020,,,,21,0% (0/0),0% (0/0),0% (0/0),"A is a frog, B is a giraffe, so A is less likely to jump very high than B","A is a frog, B is a giraffe, so A is more likely to jump very high than B",Sentence 2 follows commonsense,,
